Soil_Z,Year,Species,Cluster,Mortality_pct,Age,TEC_MgCkmyr,TEC_MgCkm,Biom_MgCkmyr,Biom_MgCkm,DOM_MgCkmyr,DOM_MgCkm,Stems,km_per_ha,Stems_tosum1ha
D_BR,2016,Green Ash,D_BRN_4,15,1,,69.73973083,,0,,69.73973083,639,8.798653123,4399.326561
D_BR,2016,Green Ash,D_BRN_5,15,1,,70.00541687,,0,,70.00541687,639,8.798653123,4399.326561
D_BR,2016,Green Ash,D_BRN_6,15,1,,70.00541687,,0,,70.00541687,639,8.798653123,4399.326561
D_BR,2016,Green Ash,D_BRN_7,15,1,,70.00541687,,0,,70.00541687,639,8.798653123,4399.326561
D_GR,2016,Green Ash,D_GRAY_1,15,1,,84.99273682,,0,,84.99273682,639,8.798653123,4399.326561
D_GR,2016,Green Ash,D_GRAY_2,15,1,,84.99273682,,0,,84.99273682,639,8.798653123,4399.326561
D_GR,2016,Green Ash,D_GRAY_3,15,1,,84.99273682,,0,,84.99273682,639,8.798653123,4399.326561
D_GR,2016,Green Ash,D_GRAY_4,15,1,,75.69580841,,0,,75.69580841,639,8.798653123,4399.326561
GRAY,2016,Green Ash,GRAY_1,15,1,,75.69580841,,0,,75.69580841,639,8.798653123,4399.326561
GRAY,2016,Green Ash,GRAY_2,15,1,,75.69580841,,0,,75.69580841,639,8.798653123,4399.326561
GRAY,2016,Green Ash,GRAY_3,15,1,,41.45203018,,0,,41.45203018,639,8.798653123,4399.326561
GRAY,2016,Green Ash,GRAY_4,15,1,,41.45203018,,0,,41.45203018,639,8.798653123,4399.326561
GRAY,2016,Green Ash,GRAY_5,15,1,,41.45203018,,0,,41.45203018,639,8.798653123,4399.326561
GRAY,2016,Green Ash,GRAY_6,15,1,,71.27082825,,0,,71.27082825,639,8.798653123,4399.326561
BLK_,2016,Green Ash,BLK_1,30,1,,80.71433258,,0,,80.71433258,526,10.68407879,5342.039396
BLK_,2016,Green Ash,BLK_2,30,1,,80.71433258,,0,,80.71433258,526,10.68407879,5342.039396
BLK_,2016,Green Ash,BLK_3,30,1,,80.71433258,,0,,80.71433258,526,10.68407879,5342.039396
BLK_,2016,Green Ash,BLK_4,30,1,,71.27082825,,0,,71.27082825,526,10.68407879,5342.039396
BLK_,2016,Green Ash,BLK_5,30,1,,95.28058624,,0,,95.28058624,526,10.68407879,5342.039396
BLK_,2016,Green Ash,BLK_6,30,1,,95.28058624,,0,,95.28058624,526,10.68407879,5342.039396
BRN_,2016,Green Ash,BRN_1,30,1,,54.55612946,,0,,54.55612946,526,10.68407879,5342.039396
BRN_,2016,Green Ash,BRN_2,30,1,,54.55612946,,0,,54.55612946,526,10.68407879,5342.039396
BRN_,2016,Green Ash,BRN_3,30,1,,54.55612946,,0,,54.55612946,526,10.68407879,5342.039396
BRN_,2016,Green Ash,BRN_4,30,1,,66.00237274,,0,,66.00237274,526,10.68407879,5342.039396
BRN_,2016,Green Ash,BRN_5,30,1,,66.00237274,,0,,66.00237274,526,10.68407879,5342.039396
BRN_,2016,Green Ash,BRN_6,30,1,,66.00237274,,0,,66.00237274,526,10.68407879,5342.039396
BRN_,2016,Green Ash,BRN_7,30,1,,48.18215942,,0,,48.18215942,526,10.68407879,5342.039396
BRN_,2016,Green Ash,BRN_8,30,1,,48.18215942,,0,,48.18215942,526,10.68407879,5342.039396
D_BR,2016,Green Ash,D_BRN_1,30,1,,48.18215942,,0,,48.18215942,526,10.68407879,5342.039396
D_BR,2016,Green Ash,D_BRN_2,30,1,,69.73973083,,0,,69.73973083,526,10.68407879,5342.039396
D_BR,2016,Green Ash,D_BRN_3,30,1,,69.73973083,,0,,69.73973083,526,10.68407879,5342.039396
D_BR,2016,Green Ash,D_BRN_4,30,1,,69.73973083,,0,,69.73973083,526,10.68407879,5342.039396
D_BR,2016,Green Ash,D_BRN_5,30,1,,70.00541687,,0,,70.00541687,526,10.68407879,5342.039396
D_BR,2016,Green Ash,D_BRN_6,30,1,,70.00541687,,0,,70.00541687,526,10.68407879,5342.039396
D_BR,2016,Green Ash,D_BRN_7,30,1,,70.00541687,,0,,70.00541687,526,10.68407879,5342.039396
D_GR,2016,Green Ash,D_GRAY_1,30,1,,84.99273682,,0,,84.99273682,526,10.68407879,5342.039396
D_GR,2016,Green Ash,D_GRAY_2,30,1,,84.99273682,,0,,84.99273682,526,10.68407879,5342.039396
D_GR,2016,Green Ash,D_GRAY_3,30,1,,84.99273682,,0,,84.99273682,526,10.68407879,5342.039396
D_GR,2016,Green Ash,D_GRAY_4,30,1,,75.69580841,,0,,75.69580841,526,10.68407879,5342.039396
GRAY,2016,Green Ash,GRAY_1,30,1,,75.69580841,,0,,75.69580841,526,10.68407879,5342.039396
GRAY,2016,Green Ash,GRAY_2,30,1,,75.69580841,,0,,75.69580841,526,10.68407879,5342.039396
GRAY,2016,Green Ash,GRAY_3,30,1,,41.45203018,,0,,41.45203018,526,10.68407879,5342.039396
GRAY,2016,Green Ash,GRAY_4,30,1,,41.45203018,,0,,41.45203018,526,10.68407879,5342.039396
GRAY,2016,Green Ash,GRAY_5,30,1,,41.45203018,,0,,41.45203018,526,10.68407879,5342.039396
GRAY,2016,Green Ash,GRAY_6,30,1,,71.27082825,,0,,71.27082825,526,10.68407879,5342.039396
BLK_,2016,Green Ash,BLK_1,50,1,,80.71433258,,0,,80.71433258,376,14.95771031,7478.855154
BLK_,2016,Green Ash,BLK_2,50,1,,80.71433258,,0,,80.71433258,376,14.95771031,7478.855154
BLK_,2016,Green Ash,BLK_3,50,1,,80.71433258,,0,,80.71433258,376,14.95771031,7478.855154
BLK_,2016,Green Ash,BLK_4,50,1,,71.27082825,,0,,71.27082825,376,14.95771031,7478.855154
BLK_,2016,Green Ash,BLK_5,50,1,,95.28058624,,0,,95.28058624,376,14.95771031,7478.855154
BLK_,2016,Green Ash,BLK_6,50,1,,95.28058624,,0,,95.28058624,376,14.95771031,7478.855154
BRN_,2016,Green Ash,BRN_1,50,1,,54.55612946,,0,,54.55612946,376,14.95771031,7478.855154
BRN_,2016,Green Ash,BRN_2,50,1,,54.55612946,,0,,54.55612946,376,14.95771031,7478.855154
BRN_,2016,Green Ash,BRN_3,50,1,,54.55612946,,0,,54.55612946,376,14.95771031,7478.855154
BRN_,2016,Green Ash,BRN_4,50,1,,66.00237274,,0,,66.00237274,376,14.95771031,7478.855154
BRN_,2016,Green Ash,BRN_5,50,1,,66.00237274,,0,,66.00237274,376,14.95771031,7478.855154
BRN_,2016,Green Ash,BRN_6,50,1,,66.00237274,,0,,66.00237274,376,14.95771031,7478.855154
BRN_,2016,Green Ash,BRN_7,50,1,,48.18215942,,0,,48.18215942,376,14.95771031,7478.855154
BRN_,2016,Green Ash,BRN_8,50,1,,48.18215942,,0,,48.18215942,376,14.95771031,7478.855154
D_BR,2016,Green Ash,D_BRN_1,50,1,,48.18215942,,0,,48.18215942,376,14.95771031,7478.855154
D_BR,2016,Green Ash,D_BRN_2,50,1,,69.73973083,,0,,69.73973083,376,14.95771031,7478.855154
D_BR,2016,Green Ash,D_BRN_3,50,1,,69.73973083,,0,,69.73973083,376,14.95771031,7478.855154
D_BR,2016,Green Ash,D_BRN_4,50,1,,69.73973083,,0,,69.73973083,376,14.95771031,7478.855154
D_BR,2016,Green Ash,D_BRN_5,50,1,,70.00541687,,0,,70.00541687,376,14.95771031,7478.855154
D_BR,2016,Green Ash,D_BRN_6,50,1,,70.00541687,,0,,70.00541687,376,14.95771031,7478.855154
D_BR,2016,Green Ash,D_BRN_7,50,1,,70.00541687,,0,,70.00541687,376,14.95771031,7478.855154
D_GR,2016,Green Ash,D_GRAY_1,50,1,,84.99273682,,0,,84.99273682,376,14.95771031,7478.855154
D_GR,2016,Green Ash,D_GRAY_2,50,1,,84.99273682,,0,,84.99273682,376,14.95771031,7478.855154
D_GR,2016,Green Ash,D_GRAY_3,50,1,,84.99273682,,0,,84.99273682,376,14.95771031,7478.855154
D_GR,2016,Green Ash,D_GRAY_4,50,1,,75.69580841,,0,,75.69580841,376,14.95771031,7478.855154
GRAY,2016,Green Ash,GRAY_1,50,1,,75.69580841,,0,,75.69580841,376,14.95771031,7478.855154
GRAY,2016,Green Ash,GRAY_2,50,1,,75.69580841,,0,,75.69580841,376,14.95771031,7478.855154
GRAY,2016,Green Ash,GRAY_3,50,1,,41.45203018,,0,,41.45203018,376,14.95771031,7478.855154
GRAY,2016,Green Ash,GRAY_4,50,1,,41.45203018,,0,,41.45203018,376,14.95771031,7478.855154
GRAY,2016,Green Ash,GRAY_5,50,1,,41.45203018,,0,,41.45203018,376,14.95771031,7478.855154
GRAY,2016,Green Ash,GRAY_6,50,1,,71.27082825,,0,,71.27082825,376,14.95771031,7478.855154
BLK_,2017,Green Ash,BLK_1,0,2,-0.266357422,80.44797516,0,0,-0.266357422,80.44797516,751,4.821803199,2410.901599
BLK_,2017,Green Ash,BLK_2,0,2,-0.27456665,80.43976593,0,0,-0.27456665,80.43976593,751,4.821803199,2410.901599
BLK_,2017,Green Ash,BLK_3,0,2,-0.25239259,80.46193695,0,0,-0.25239259,80.46193695,751,4.821803199,2410.901599
BLK_,2017,Green Ash,BLK_4,0,2,-0.280084223,70.99073792,0,0,-0.280084223,70.99073792,751,4.821803199,2410.901599
BLK_,2017,Green Ash,BLK_5,0,2,-0.204022214,95.07656097,0,0,-0.204022214,95.07656097,751,4.821803199,2410.901599
BLK_,2017,Green Ash,BLK_6,0,2,-0.196405023,95.08418274,0,0,-0.196405023,95.08418274,751,4.821803199,2410.901599
BRN_,2017,Green Ash,BRN_1,0,2,-0.180035397,54.376091,0,0,-0.180035397,54.376091,751,4.821803199,2410.901599
BRN_,2017,Green Ash,BRN_2,0,2,-0.176733404,54.37939453,0,0,-0.176733404,54.37939453,751,4.821803199,2410.901599
BRN_,2017,Green Ash,BRN_3,0,2,-0.174237058,54.38188934,0,0,-0.174237058,54.38188934,751,4.821803199,2410.901599
BRN_,2017,Green Ash,BRN_4,0,2,-0.217816159,65.78456116,0,0,-0.217816159,65.78456116,751,4.821803199,2410.901599
BRN_,2017,Green Ash,BRN_5,0,2,-0.169641107,65.83273315,0,0,-0.169641107,65.83273315,751,4.821803199,2410.901599
BRN_,2017,Green Ash,BRN_6,0,2,-0.199731439,65.80264282,0,0,-0.199731439,65.80264282,751,4.821803199,2410.901599
BRN_,2017,Green Ash,BRN_7,0,2,-0.158999637,48.02315903,0,0,-0.158999637,48.02315903,751,4.821803199,2410.901599
BRN_,2017,Green Ash,BRN_8,0,2,-0.199066162,47.98309326,0,0,-0.199066162,47.98309326,751,4.821803199,2410.901599
D_BR,2017,Green Ash,D_BRN_1,0,2,-0.2334961,47.9486618,0,0,-0.2334961,47.9486618,751,4.821803199,2410.901599
D_BR,2017,Green Ash,D_BRN_2,0,2,-0.230145261,69.50959015,0,0,-0.230145261,69.50959015,751,4.821803199,2410.901599
D_BR,2017,Green Ash,D_BRN_3,0,2,-0.210339352,69.52939606,0,0,-0.210339352,69.52939606,751,4.821803199,2410.901599
D_BR,2017,Green Ash,D_BRN_4,0,2,-0.284167469,69.45556641,0,0,-0.284167469,69.45556641,751,4.821803199,2410.901599
D_BR,2017,Green Ash,D_BRN_5,0,2,-0.231018066,69.7743988,0,0,-0.231018066,69.7743988,751,4.821803199,2410.901599
D_BR,2017,Green Ash,D_BRN_6,0,2,-0.188574225,69.81684875,0,0,-0.188574225,69.81684875,751,4.821803199,2410.901599
D_BR,2017,Green Ash,D_BRN_7,0,2,-0.201477051,69.80393982,0,0,-0.201477051,69.80393982,751,4.821803199,2410.901599
D_GR,2017,Green Ash,D_GRAY_1,0,2,-0.280480951,84.71225739,0,0,-0.280480951,84.71225739,751,4.821803199,2410.901599
D_GR,2017,Green Ash,D_GRAY_2,0,2,-0.272100836,84.72063446,0,0,-0.272100836,84.72063446,751,4.821803199,2410.901599
D_GR,2017,Green Ash,D_GRAY_3,0,2,-0.23009643,84.76264191,0,0,-0.23009643,84.76264191,751,4.821803199,2410.901599
D_GR,2017,Green Ash,D_GRAY_4,0,2,-0.249792486,75.4460144,0,0,-0.249792486,75.4460144,751,4.821803199,2410.901599
GRAY,2017,Green Ash,GRAY_1,0,2,-0.155096442,75.54071045,0,0,-0.155096442,75.54071045,751,4.821803199,2410.901599
GRAY,2017,Green Ash,GRAY_2,0,2,-0.208825678,75.48698425,0,0,-0.208825678,75.48698425,751,4.821803199,2410.901599
GRAY,2017,Green Ash,GRAY_3,0,2,-0.136788934,41.31523895,0,0,-0.136788934,41.31523895,751,4.821803199,2410.901599
