Soil_Z,Year,Species,Cluster,Mortality_pct,Age,TEC_MgCkmyr,TEC_MgCkm,Biom_MgCkmyr,Biom_MgCkm,DOM_MgCkmyr,DOM_MgCkm,Stems,km_per_ha,Stems_tosum1ha
D_BR,2016,Scots pine,D_BRN_4,15,1,,85.93683624,,0,,85.93683624,518,7.293736075,3646.868037
D_BR,2016,Scots pine,D_BRN_5,15,1,,86.26423645,,0,,86.26423645,518,7.293736075,3646.868037
D_BR,2016,Scots pine,D_BRN_6,15,1,,86.26423645,,0,,86.26423645,518,7.293736075,3646.868037
D_BR,2016,Scots pine,D_BRN_7,15,1,,86.26423645,,0,,86.26423645,518,7.293736075,3646.868037
D_GR,2016,Scots pine,D_GRAY_1,15,1,,104.732399,,0,,104.732399,518,7.293736075,3646.868037
D_GR,2016,Scots pine,D_GRAY_2,15,1,,104.732399,,0,,104.732399,518,7.293736075,3646.868037
D_GR,2016,Scots pine,D_GRAY_3,15,1,,104.732399,,0,,104.732399,518,7.293736075,3646.868037
D_GR,2016,Scots pine,D_GRAY_4,15,1,,93.27622223,,0,,93.27622223,518,7.293736075,3646.868037
GRAY,2016,Scots pine,GRAY_1,15,1,,93.27622223,,0,,93.27622223,518,7.293736075,3646.868037
GRAY,2016,Scots pine,GRAY_2,15,1,,93.27622223,,0,,93.27622223,518,7.293736075,3646.868037
GRAY,2016,Scots pine,GRAY_3,15,1,,51.07929993,,0,,51.07929993,518,7.293736075,3646.868037
GRAY,2016,Scots pine,GRAY_4,15,1,,51.07929993,,0,,51.07929993,518,7.293736075,3646.868037
GRAY,2016,Scots pine,GRAY_5,15,1,,51.07929993,,0,,51.07929993,518,7.293736075,3646.868037
GRAY,2016,Scots pine,GRAY_6,15,1,,87.82353973,,0,,87.82353973,518,7.293736075,3646.868037
BLK_,2016,Scots pine,BLK_1,30,1,,99.46031189,,0,,99.46031189,427,8.856679519,4428.33976
BLK_,2016,Scots pine,BLK_2,30,1,,99.46031189,,0,,99.46031189,427,8.856679519,4428.33976
