Species,Hardiness Zone,Mortality_pct,Age,DBH_cm min,DBH_cm max,DBH_cm mean weighted by area,Roots_kgCperTree min,Roots_kgCperTree max,Roots_kgCperTree mean weighted by area,Fineroots_kgCperTree min,Fineroots_kgCperTree max,Fineroots_kgCperTree mean weighted by area
Hybrid Poplar,4B,15,44,46.798038482666001414145284797996,56.465564727783203125000000000000,54.250983960971588260235876077786,62.465944190130301194585626944900,92.591826098617602269769122358412,86.630049796853398902385379187763,28.109674885558700196952486294322,41.666321744378002733810717472807,38.983522408584121876629069447517
Hybrid Poplar,4B,15,45,47.360321044921903421709430404007,57.240943908691399144572642398998,54.932910236340212861705367686227,63.677820132621299364927835995331,94.517558973605801497797074262053,88.523328990526380266601336188614,28.655019059679698756326615693979,42.532901538122601436953118536621,39.835498045736848382603056961671
Hybrid Poplar,4B,15,46,47.898231506347698882564145606011,58.002151489257798289145284797996,55.588235919803892670643108431250,64.829241088580999985424568876624,96.536841813725402516865869984031,90.379925395521212294625001959503,29.173158489861400255449552787468,43.441578816176402710880211088806,40.670966427984545532581250881776
Hybrid Poplar,4B,15,47,48.365875244140596578290569595993,58.604717254638700296709430404007,56.134734190700626754733093548566,65.579294975142502721610071603209,97.672117584451299876491248141974,91.416270099242169067110808100551,29.510682738814200121169051271863,43.952452913003199341801519040018,41.137321544659080529982020379975
Hybrid Poplar,4B,15,48,49.041664123535198882564145606011,59.324558258056597992435854393989,56.827669900700165328544244403020,67.764927923686499866562371607870,99.753721455787299987605365458876,93.609700133758664719607622828335,30.494217565658999546940322034061,44.889174655104298494734393898398,42.124365060191450993443140760064
Hybrid Poplar,4B,15,49,49.471172332763700296709430404007,59.876407623291001414145284797996,57.346329077625142645047162659466,68.164502093401793558768986258656,100.620145609380998052984068635851,94.377654947621437031557434238493,30.674025942030798574933214695193,45.279065524221401517479534959421,42.469944726429616821405943483114
Hybrid Poplar,4B,15,50,50.134204864502002862991503207013,60.616352081298799703290569595993,58.023866952194431689804332563654,70.345335476689697884467022959143,102.642675628386001562830642797053,96.484820536137448243607650510967,31.655400964510398864604212576523,46.189204032773602648376254364848,43.418169241261757917982322396711
Hybrid Poplar,4B,15,51,50.738376617431597992435854393989,61.421558380127002862991503207013,58.719520608526359239931480260566,72.205621328272997061503701843321,105.194930031013996085675898939371,99.022570707734416828316170722246,32.492529597722800360770634142682,47.337718513956403398879047017545,44.560156818480493257084162905812
Hybrid Poplar,4B,15,52,51.251613616943402007564145606011,62.055046081542997171709430404007,59.319716682285708486688236007467,73.403651572876299269410083070397,107.128330704926995053938298951834,100.773590199121770183410262688994,33.031643207794402883337170351297,48.207748817217400016943429363891,45.348115589604802266876504290849
Hybrid Poplar,4B,15,53,51.741138458252002862991503207013,62.687816619872997137008496792987,59.872410962302673453905299538746,74.404267722514404681533051189035,108.448981909896005504378990735859,102.017260125468155251837742980570,33.481920475131403236446203663945,48.802041859453396455137408338487,45.907767056460635046732932096347
Hybrid Poplar,4B,15,54,52.155742645263700296709430404007,63.274391174316399144572642398998,60.391437393697479762977309292182,74.743252375212904325962881557643,109.500220285202999548346269875765,102.944486767130996440755552612245,33.634463568845802683426882140338,49.275099128341302900935261277482,46.325019045208961188109242357314
Hybrid Poplar,4B,15,55,52.737670898437500000000000000000,63.934268951416001414145284797996,61.010067896013431720803055213764,76.672968933223003773491655010730,111.415135669026994946761988103390,104.990634958401656717796868178993,34.502836019950400725520012201741,50.136811051062203148376283934340,47.245785731280868446901877177879
Hybrid Poplar,4B,15,56,53.319763183593799737991503207013,64.575492858886704539145284797996,61.641670904269936670516472076997,78.572029589502307089787791483104,113.568827405091994364738638978451,107.178574951987883423498715274036,35.357413315275998400011303601786,51.105972332291301540863059926778,48.230358728394683964779687812552
Hybrid Poplar,4B,15,57,53.843681335449197433717927196994,65.209693908691406250000000000000,62.245317128271778983616968616843,80.108910545898595501057570800185,115.937033240171999182166473474354,109.310961280868482958794629666954,36.049009745654402081527223344892,52.171664958077400342517648823559,49.189932576390880569761065999046
Hybrid Poplar,4B,15,58,54.250946044921903421709430404007,65.770492553710894867435854393989,62.784873817986110111633024644107,80.562963080331698506597604136914,117.904089319614001851732609793544,110.828467235745378616229572799057,36.253333386149201089665439212695,53.056840193826296570023259846494,49.872810256085294611239078221843
Hybrid Poplar,4B,15,59,54.687202453613302566282072803006,66.298377990722698882564145606011,63.321286807158330134370771702379,81.351959072512798343268514145166,119.688530784292993303097318857908,112.332882713298815247071615885943,36.608381582630798334321298170835,53.859838852931602559692692011595,50.549797220984380885511200176552
Hybrid Poplar,4B,15,60,55.106613159179701710854715202004,66.909301757812500000000000000000,63.858296951860872070483310380951,81.993348541020594666406395845115,121.442593581889994425182521808892,113.858196607207489137181255500764,36.897006843459202229951188201085,54.649167111850800893080304376781,51.236188473243480245855607790872
Hybrid Poplar,4B,30,1,0.517545104026793989504540149937,0.517545104026793989504540149937,0.517545104026793989504540149937,0.000296046831499999988767529713,0.000296046831499999988767529713,0.000296046831499999988767529713,0.000133221074175000008497915527,0.000133221074175000008497915527,0.000133221074174999981392861215
Hybrid Poplar,4B,30,2,1.242603421211240011245990899624,1.381254792213429949399028373591,1.259589905128456699401340301847,0.003530864951312790139120734167,0.003847724919299389933352584237,0.003568402281124843922199829649,0.001588889228090750076541337599,0.001731476213684730088709917695,0.001605781026506175861862102394
Hybrid Poplar,4B,30,3,2.434700250625609907473290149937,2.651968955993650123303950749687,2.469564477092504262145666871220,0.023682785617523398336015105770,0.025534670508801399213538729782,0.023864274169054424529212710127,0.010657253527885499413963010795,0.011490601728960599808848641601,0.010738923376074464149931841916
Hybrid Poplar,4B,30,4,3.892288923263540034724883298622,4.156133174896240234375000000000,3.946386687423698358401225050329,0.080048416670043004428336530509,0.084202168453284806370895410055,0.080406731768088962608587166869,0.036021787501519401952787546861,0.037890975803978196867483063670,0.036183029295640087297236675568
Hybrid Poplar,4B,30,5,5.716883182525630324732901499374,6.104101181030269884786321199499,5.799139457349280490916498820297,0.210019002700500001523664650449,0.219256877226394003566056767340,0.210814629844851719742138129732,0.094508551215224598229802666083,0.098665594751876806167700806327,0.094866583430182879754788416449
Hybrid Poplar,4B,30,6,7.670783519744870382339740899624,8.208457946777340197286321199499,7.788552799460779496598661353346,0.450531295701299017153473869257,0.479715040919616975134687208993,0.453156872066312388369624386542,0.202739083065583997056435805462,0.215871768413827991306419562534,0.203920592429840424886222649548
Hybrid Poplar,4B,30,7,9.772832870483400213856839400250,10.205218315124499284252124198247,9.895173503159194083877991943154,0.801025935014258005928411421337,0.860960709258710044089468738093,0.839792946932173656193754140986,0.360461670756415997196597800212,0.387432319166420013889506890337,0.377906826119478789216543646035
Hybrid Poplar,4B,30,8,12.121918678283700288034197001252,12.711514472961399135897408996243,12.279116417035345065755791438278,1.382667486956010050036525171890,1.488479789931340002695492330531,1.444997301827686486674906518601,0.622200369130206043521980063815,0.669815905469103967107002972625,0.650248785822458486016728329560
Hybrid Poplar,4B,30,9,14.654375076293899127222175593488,15.521578788757299349754248396493,14.854130437937895337086047220509,2.309498136913980204099061666057,2.454796779279699858733465589467,2.352627968758364218615497520659,1.039274161611289937212632139563,1.104658550675869932433670328464,1.058682585941262077611213499040
Hybrid Poplar,4B,30,10,16.908626556396498585854715202004,17.841390609741200279358963598497,17.126774004918495108995557529852,3.293627287458289920607512613060,3.506414335608790011633573158178,3.394634221627371051255295242299,1.482132279356229931366328855802,1.577886451023960079353969376825,1.527585399732317883447763051663
Hybrid Poplar,4B,30,11,19.056905746460000017350466805510,19.902833938598600838076890795492,19.282336770798409020244434941560,4.392329453481719880869604821783,4.721724470177560029071628378006,4.622925341284580547096538793994,1.976548254066770038406275489251,2.124776011579899925862946474808,2.080316403578054806899899631389
Hybrid Poplar,4B,30,12,20.795576095581100872777824406512,22.043035507202098699508496792987,21.387723309407391525382990948856,5.738747173699460191187426971737,6.163819992291820426544290967286,6.066749963812664958595632924698,2.582436228164750158242668476305,2.773718996531330027721651276806,2.730037483715695767472197985626
Hybrid Poplar,4B,30,13,22.216863632202098699508496792987,23.882421493530298306495751603507,23.253403334900667687179520726204,6.846995088969279663615452591330,7.721941977393309564092760410858,7.590509186403879837712338485289,3.081147790036169897831541675259,3.474873889826989969975556959980,3.415729133881755696933169019758
Hybrid Poplar,4B,30,14,23.682661056518600872777824406512,25.899011611938501431495751603507,25.124036190453161054847441846505,8.075306872663439605730673065409,9.533526976089019555615777790081,9.266743025527357957571439328603,3.633888092698540184244393458357,4.290087139240060132294729555724,4.170034361487317653427453478798
Hybrid Poplar,4B,30,15,25.076398849487301134786321199499,27.694063186645500707072642398998,26.868759967346612427263607969508,9.386784254010079209251671272796,11.423390594526800612129591172561,11.040537142504328826930759532843,4.224052914304539996237508603372,5.140525767537080348290601250483,4.968241714126943264773217379116
Hybrid Poplar,4B,30,16,26.194936752319300410363211994991,29.376956939697301152136788005009,28.479049370102647031899323337711,10.495973345217599614898063009605,13.411991547229700216803394141607,12.839419906974759655327034124639,4.723188005347900286778894951567,6.035396196253340228565775760217,5.777738958138627367588924244046
Hybrid Poplar,4B,30,17,27.202678680419900558717927196994,31.104698181152301117435854393989,29.963734021893046133300231304020,11.550342664417600602178026747424,15.432043004770200411712721688673,14.643567220254890770547717693262,5.197654198987899931694300903473,6.944419352146599777597657521255,6.589605249114693030776379600866
Hybrid Poplar,4B,30,18,28.193834304809598734209430404007,32.674179077148401972863211994991,31.387872603964723339231568388641,12.635348665243000709779153112322,17.486247466441099618350563105196,16.480425483831133703915838850662,5.685906899359370214597220183350,7.868811359898479906860302435234,7.416191467723992403193733480293
Hybrid Poplar,4B,30,19,29.185838699340798996217927196994,34.103633880615198847863211994991,32.777278652646003820336773060262,13.785696623173899766356953477953,19.638864970232500439806244685315,18.398199285906144950786256231368,6.203563480428259779841937415767,8.837489236604600506552742444910,8.279189678657759898783297103364
Hybrid Poplar,4B,30,20,30.376344680786100838076890795492,35.590629577636697433717927196994,34.277587971635725239138992037624,15.286074815333899223901426012162,21.938837541770400463292389758863,20.598719119181247094729769742116,6.878733666900259891008317936212,9.872476893796660490920658048708,9.269423603631533836733069620095
