AREA,PERIMETER,POLY_ID,ECO_ID
0.011625154,0.625398416,937002,937
0.550077252,9.267916646,11010,11
4.596959756,14.81794723,187005,187
0.003779666,0.325051814,937011,937
0.020886474,0.901410878,937001,937
0.076974367,1.945486424,270016,270
0.224148326,3.280884246,576007,576
0.010293141,0.680909537,931008,931
0.296581971,4.37184665,263030,263
0.057062253,1.078195892,919016,919
0.043178763,1.401959583,263027,263
0.106400623,6.081072509,253002,253
0.082019253,2.237722235,263028,263
0.124971851,1.991913465,252004,252
0.443748993,5.022362843,576008,576
0.039843711,1.720340608,263019,263
0.124973149,2.637309549,248009,248
0.368711854,3.698187676,252005,252
0.220859258,5.776915694,276020,276
0.076694801,1.510670958,925018,925
0.036344842,1.090878975,925023,925
0.077264471,2.006962633,276028,276
0.126950025,2.20077897,263031,263
0.036888326,1.459243655,263022,263
0.015982647,0.909231641,918013,918
0.531938905,7.484227064,254001,254
0.018264055,0.78084126,276024,276
0.017822826,1.233713993,279002,279
0.047907904,1.282585375,915016,915
0.073358971,1.968621842,251011,251
0.793171741,6.419005752,248011,248
0.13580684,3.276939765,919009,919
0.112594675,2.272440643,251013,251
0.122184132,3.157522298,263024,263
2.479837434,18.01536719,279003,279
0.018032611,0.583241849,925020,925
0.050294364,1.95852243,889015,889
0.017552449,0.57893539,925016,925
0.304973186,3.747086283,925024,925
0.15179762,3.496690536,251004,251
0.01247188,0.727246844,889013,889
0.012543011,0.93439117,889012,889
0.040852792,1.193269565,889011,889
0.110926167,2.417291449,276026,276
0.043798832,1.841843953,263029,263
0.068284078,1.429040315,263020,263
0.09911377,2.661920808,925022,925
1.053120745,6.248839129,297001,297
0.032612079,2.05246284,918018,918
0.001456451,0.164184745,918017,918
0.046587953,1.458827161,278017,278
0.076969682,1.423295288,189003,189
0.13477458,2.131799766,889017,889
0.119820148,1.76363241,244001,244
0.052297385,1.360232591,918020,918
0.029413933,0.733372175,251012,251
0.012002599,0.84930268,276029,276
0.036028005,1.10081116,11009,11
0.009411228,0.476665763,937007,937
0.308810451,2.427848679,302001,302
0.634827963,7.564382547,254002,254
0.186049083,2.357557656,11006,11
0.044765175,1.789474353,916010,916
0.141162258,1.971238202,242028,242
0.203832653,6.678646058,918027,918
0.068937075,1.502881153,937005,937
0.055028977,1.997584859,248007,248
0.061610171,1.842245008,251009,251
0.039582797,1.478323509,920002,920
0.090676223,1.742621972,248008,248
0.008555307,0.462120462,918024,918
0.031372552,1.017339684,920007,920
0.080469138,2.126018798,920008,920
0.069993964,2.260662278,920001,920
0.03744852,1.358389928,918023,918
0.006656664,0.411452182,937009,937
0.031695657,0.929529995,920006,920
0.187481169,2.524993517,276034,276
0.341430691,2.75880843,331001,331
0.08004037,2.515133498,905013,905
0.02736047,0.703270945,251010,251
0.049372254,1.126423169,918033,918
0.074589972,1.063901856,244019,244
0.256012241,12.62855953,920003,920
0.668489399,6.71541397,279004,279
0.098674182,1.90008197,263035,263
0.025000854,1.232097866,263033,263
0.030749646,1.124178689,925019,925
0.027648722,0.867493082,919010,919
0.077239364,2.626119707,248012,248
0.003271257,0.24905664,189004,189
0.207276168,2.935622816,248014,248
0.259845771,3.66531059,920014,920
0.034942746,1.149203643,920005,920
0.221706598,3.351439425,11017,11
0.009991965,0.560598317,918029,918
0.04411505,2.814872844,250002,250
0.246669232,3.464437892,938001,938
0.012940825,0.441529753,918028,918
0.189373421,2.045224898,242029,242
0.010369158,0.607194897,889014,889
0.146848871,2.246699573,243005,243
0.077526103,2.292439027,276030,276
0.069866413,2.055193327,276027,276
0.008620888,0.368036013,918025,918
0.244554131,3.454365574,921001,921
0.141246502,5.932803594,253003,253
0.016165,0.585974892,918032,918
0.177150534,3.045866975,263037,263
0.084306613,2.812110897,244002,244
0.070176222,1.189100125,905012,905
0.011499375,0.405765017,189005,189
0.178600073,2.415332359,263023,263
0.092844904,1.594385228,248013,248
0.101716432,1.682566031,937008,937
0.09368316,2.229190455,254003,254
0.647760791,6.173507346,272007,272
0.072129683,1.650498571,889016,889
0.037754405,0.95073372,919008,919
0.036509541,1.192874925,244008,244
0.032149865,1.548672937,263032,263
0.121576325,3.707143883,577001,577
0.184686348,3.059252446,252006,252
0.357450602,6.851509375,276032,276
0.159815828,2.591963796,933001,933
0.021098297,0.641772297,925025,925
0.041231068,1.565684329,276033,276
0.062439026,1.26441908,11013,11
0.051556419,1.779559414,244005,244
0.075557956,1.665006486,276031,276
0.113537916,3.627359465,263034,263
0.114172965,1.660651304,11008,11
0.08526723,1.640338669,919012,919
0.062745942,1.467972685,331004,331
0.294510023,3.392073117,254004,254
0.005605407,0.36538218,921004,921
0.11329031,2.236923276,331006,331
0.041693121,0.969626342,11012,11
0.025215271,1.735323657,279005,279
0.553377989,8.735261455,244061,244
0.26307057,3.908135084,244029,244
0.104910184,3.559272044,919018,919
0.02544004,0.792077885,11014,11
0.351437986,4.13232747,270017,270
0.010081447,1.048769443,263036,263
0.186576435,2.931779401,919014,919
0.013720466,0.506825257,920012,920
0.274018217,2.488697159,298001,298
0.177161457,3.483860517,934001,934
0.596682055,7.044077706,244010,244
0.057005405,1.569649102,916011,916
0.015930655,0.53996222,889018,889
0.098870287,1.735587873,279006,279
0.071365768,1.944724654,332001,332
0.827159019,4.680075557,297002,297
0.040888675,2.061717639,253005,253
0.076569789,1.261844201,905014,905
0.01341751,0.5980181,918031,918
0.031780526,0.948493927,331007,331
0.11583901,1.673592372,934003,934
0.072840587,1.740703631,279007,279
0.028076751,1.632689177,263039,263
0.119179,3.463128452,244067,244
0.444339168,4.741596488,272008,272
0.031244701,1.540287562,276037,276
0.081624577,2.972030037,331008,331
0.087352856,3.671585844,332002,332
0.154178954,2.388732186,576009,576
0.026183751,0.757112182,244032,244
0.205089703,3.240421947,933007,933
0.092024295,2.644264729,933006,933
0.011252282,0.433416335,918036,918
0.033635791,1.214180676,920009,920
0.003973236,0.458805917,248010,248
0.198140742,2.079400321,302002,302
0.02232771,1.615467343,920013,920
0.06496968,2.574152599,331002,331
0.011712348,0.529414489,920024,920
0.044618568,1.445623066,576010,576
0.158731276,2.222236751,244031,244
0.062366557,1.46678729,918041,918
0.05620181,3.889685073,244003,244
0.036447496,1.411757273,263040,263
0.063893894,1.371963342,331003,331
0.099630963,1.509727328,937003,937
0.051931628,1.874829412,918039,918
0.038311426,1.137477441,920004,920
0.090428782,1.847631267,244048,244
0.053383507,2.16628499,332003,332
0.150969179,4.545474084,920026,920
0.013712311,0.801642672,934002,934
0.043317932,2.175011793,244052,244
0.030421542,2.158167966,244004,244
0.012282355,0.581418118,937010,937
0.014893628,0.712974737,918034,918
0.026049939,1.238120009,334001,334
0.013728054,0.842369562,332005,332
0.008401834,0.400633006,263038,263
0.043827825,1.588968127,933002,933
0.00693707,0.397743645,918038,918
0.076208145,3.146900479,334003,334
0.009703643,0.449791922,918035,918
0.113500577,1.639467625,183003,183
0.042588084,0.962602098,244055,244
0.308827589,2.455696527,11011,11
0.008337936,0.877630905,920018,920
0.008824822,0.705174329,920021,920
0.123208941,3.960304999,333003,333
0.080979859,1.380142347,921002,921
0.060619835,2.761217332,917001,917
0.146152818,2.977489591,276036,276
0.073404875,1.969224997,244006,244
0.003931444,0.293147108,279008,279
0.030735946,1.226247585,920029,920
0.004767141,0.305905578,11018,11
0.061036242,1.834827977,332006,332
0.004535181,0.35780411,919022,919
0.004893606,0.326115629,920010,920
0.167064972,2.204497412,244007,244
0.170005383,2.315392309,244058,244
0.147574917,3.206021206,244039,244
0.035808036,1.518557133,11019,11
0.112014299,3.563097074,921003,921
0.136852752,5.075333508,578001,578
0.030579228,1.385102031,244009,244
0.05392656,2.275784138,920020,920
0.009127377,0.456827736,920019,920
0.031342638,0.739558057,905015,905
0.0352644,1.298485947,334002,334
0.01827654,0.809206018,332004,332
0.016128665,1.035130776,934004,934
0.004896569,0.315016015,920025,920
0.227552902,4.516785261,576011,576
0.348401366,8.168433262,933003,933
0.047302827,1.376917323,917002,917
0.202682315,8.048289434,333005,333
0.016498002,1.239888218,276038,276
0.00823351,0.396598425,918037,918
0.264522498,3.709732919,1020001,1020
0.018913644,0.900000474,332007,332
0.022582631,0.622040592,189006,189
0.580757813,6.164106407,578002,578
0.089024477,2.550838407,276035,276
0.078066354,3.221885852,335002,335
0.041519778,1.012355063,920022,920
0.096158881,1.507291075,922006,922
0.083483305,1.743647154,252007,252
0.206274215,2.707809024,244056,244
0.036724092,1.43353467,331018,331
0.022944808,0.716952239,919023,919
0.022291981,0.908366171,244046,244
0.134742437,2.311669707,302003,302
0.114029284,1.923459911,252008,252
0.026934721,0.883555423,331010,331
0.023957636,1.131158441,334006,334
0.396975035,11.27728038,335001,335
0.065286838,2.978687851,918043,918
0.083334506,1.462314849,253006,253
0.058927371,2.725254386,11021,11
0.032074194,0.894003667,920011,920
0.029778908,2.774751989,331014,331
0.090135581,2.344770729,333006,333
0.039331168,1.867811556,331017,331
0.121633876,1.489628977,1021001,1021
0.115940674,3.122253619,253004,253
0.046508604,1.448485798,920030,920
0.092006346,4.590593487,933004,933
0.065191509,2.035384054,11025,11
0.020749366,1.077698982,920017,920
0.41365014,7.413519242,1021002,1021
0.071404618,3.636463784,920037,920
0.022163765,0.957072885,918040,918
0.027002348,1.114753069,920015,920
0.031869167,1.077063044,919017,919
0.648310194,4.689297514,1021003,1021
0.090121154,1.912928508,917004,917
0.087270155,2.528557719,11016,11
0.041845575,1.225080503,244017,244
0.083262622,1.84915405,922008,922
0.033760746,1.187492151,334004,334
0.058469564,2.503516036,576012,576
0.016970429,1.083886588,331012,331
0.287187672,4.654217904,934005,934
0.524810185,3.28142222,302004,302
0.222842472,2.392796686,331005,331
0.019660353,1.225489824,334005,334
0.032442606,1.244533877,331009,331
0.059652815,3.523919895,333001,333
0.058282526,1.174448391,938002,938
0.009389658,0.445692295,933005,933
0.089786628,1.884732637,244047,244
0.024063729,1.37334128,921005,921
0.023305864,0.990714812,244014,244
1.869585291,10.93583133,1020002,1020
0.045421197,1.113622379,11023,11
0.018847653,0.547788145,11015,11
0.0086471,0.510069402,917005,917
0.06816227,1.544342498,922002,922
0.067438684,1.516542536,244040,244
0.002644149,0.211827395,919019,919
0.155139705,6.456921951,920040,920
0.025084226,0.762827202,918044,918
0.042611036,1.383451992,263026,263
0.296735201,5.710279867,244023,244
0.148369374,2.885908744,248015,248
0.0414604,1.208744754,922001,922
0.042131356,1.583642666,333002,333
0.123187598,3.093588575,921006,921
0.017139602,0.870738662,917006,917
0.057305144,1.767560354,333004,333
0.11877229,3.140855277,333009,333
0.063901358,1.72474281,333011,333
0.011636765,0.488697985,922011,922
0.04093065,1.272534122,917003,917
0.044402285,3.276517736,335003,335
0.011822012,0.68977564,920023,920
0.060241026,2.857487927,933010,933
0.012663264,1.171835394,933008,933
0.060979143,3.064089011,331013,331
0.039278965,1.148308328,918042,918
0.008838865,0.545753744,920027,920
0.129227525,2.775902011,922014,922
0.036265043,1.581415007,11020,11
0.045471495,1.514015532,331011,331
0.005481784,0.49774542,920016,920
0.104957042,3.442774023,922012,922
0.13583248,4.07450959,335004,335
0.039885871,1.805085552,331019,331
0.018967886,0.755546647,331015,331
0.014843662,0.845706383,920039,920
0.01547906,0.592279833,244026,244
0.02860125,1.710035095,933014,933
0.001643674,0.168848845,919021,919
0.021069508,0.945268224,331020,331
0.200200752,3.062155133,276039,276
0.103146551,4.620358279,920032,920
0.768243987,5.44139862,577002,577
0.017017688,0.685880694,918047,918
0.051247694,1.083002675,933015,933
0.046960522,1.401582392,333008,333
0.007071413,0.545067237,920042,920
0.043217651,1.839447137,333010,333
0.01804934,0.779549561,933009,933
0.069573358,1.883862276,920038,920
0.09687605,2.411445367,336001,336
0.002300818,0.199857958,919020,919
0.052986731,1.931986435,918046,918
0.036780901,1.958977684,920031,920
0.24114997,3.055029244,578003,578
0.041645056,1.669803132,933013,933
0.252178278,4.70815271,276040,276
0.007871658,0.340600339,244022,244
0.035557079,1.280113543,933016,933
0.017041916,0.70612937,918045,918
0.095213157,3.353447283,244050,244
0.035546862,1.148314713,244013,244
0.090230534,3.556397301,334007,334
0.060188529,1.9797762,331016,331
0.035760014,1.628859521,244060,244
0.005074415,0.342014566,933011,933
0.020391685,0.744102108,244011,244
0.025810935,1.173198954,922018,922
0.381673991,3.135155906,303001,303
0.044329856,1.464870965,920034,920
0.002788671,0.269633812,922019,922
0.106738083,2.729252017,244064,244
0.014558783,1.054458352,334008,334
0.026107097,1.020772534,244041,244
0.110593637,4.14950561,188003,188
0.086860892,1.354156159,244053,244
0.045807995,1.671689027,333007,333
0.027710447,0.957377296,938004,938
0.278171446,4.201446013,11028,11
0.059789686,2.063538999,11024,11
0.018323043,1.045827614,244012,244
0.009142546,0.875457966,922020,922
0.081826498,1.804862769,917007,917
0.162457884,2.780573917,922004,922
0.028519755,0.818647133,922003,922
0.030303388,1.266240887,11022,11
0.041877787,1.028836743,922021,922
0.035247168,2.235004551,244016,244
0.047476162,1.5644175,920044,920
0.044945466,2.144633656,920035,920
0.043397583,1.362997835,244034,244
0.01819761,0.967950975,920033,920
0.005401487,0.691950836,276041,276
0.04869102,1.038680214,244015,244
0.013830018,0.825721398,920028,920
0.366788719,5.578951573,337001,337
0.081485609,1.20790493,922022,922
0.028330124,1.982348218,253007,253
0.014811999,0.598832929,276043,276
0.091412252,1.5402466,298002,298
0.129444424,3.123648777,338005,338
0.0148863,0.862704773,938005,938
0.100566351,3.605453604,338001,338
0.057448127,3.247524834,279009,279
0.707775751,3.723392882,299001,299
0.004262627,0.351219207,244024,244
0.083520623,2.18832491,338002,338
0.027475397,0.794545866,938003,938
0.051821607,1.553171414,244043,244
0.094150348,4.052600219,188004,188
0.015704852,1.023919334,921007,921
0.008465237,0.407025404,917008,917
0.093245096,1.760459751,331021,331
0.011885558,0.727191118,336002,336
0.220279282,5.273998416,337002,337
0.302410018,6.87271035,335007,335
0.014388396,0.711139709,922017,922
0.034226386,0.940241844,244018,244
0.174016727,10.53805515,920043,920
0.037925493,2.928967923,335006,335
0.011666578,0.690789396,244020,244
0.020428053,1.350731307,244042,244
0.126204476,4.008481547,334009,334
0.730108734,4.026166367,299003,299
0.017060601,0.930061916,938006,938
0.055199294,0.998335491,922010,922
0.061926472,7.754620561,335008,335
0.016307165,0.994931308,917009,917
0.027066271,0.848563805,918048,918
0.057586927,1.512336671,923001,923
0.013094174,0.475946017,244025,244
0.078182426,1.537131979,938007,938
0.052454693,1.92883472,335005,335
0.020660656,0.819591031,917010,917
0.044142505,1.75105719,276042,276
0.189832977,2.146974858,280002,280
0.072998142,1.343928539,244021,244
0.05349334,1.858724461,336003,336
3.500376151,11.72034149,288001,288
0.071524972,1.164766295,244044,244
0.039895979,0.943313942,244066,244
0.174074244,8.489867902,244027,244
0.109623476,2.841054061,339001,339
0.060358693,2.879164366,933018,933
0.046270353,1.264981328,244065,244
1.207833485,9.60220065,279010,279
0.02689421,0.892089827,920036,920
0.011303829,0.861851231,923002,923
0.124564667,2.715354322,13001,13
0.194308853,4.417864095,586001,586
0.089547754,1.593463699,276044,276
1.283155241,7.487380788,280001,280
0.048583973,2.633104065,11026,11
0.020260937,1.415144395,252009,252
0.027848507,0.73188414,922005,922
0.178032464,2.374439365,297004,297
0.246366383,3.445185965,1020003,1020
0.183531302,5.294249641,920041,920
0.010219738,0.497869755,918049,918
0.045261889,2.08792141,923004,923
0.005074473,0.510086328,252011,252
0.035455717,0.805243977,244062,244
0.011734273,0.576494078,918051,918
0.190025629,3.392612057,922007,922
0.026065202,1.913594385,923005,923
0.094044297,2.176429303,244054,244
0.16078893,6.692688862,338003,338
0.145597722,3.983167886,276045,276
0.009638476,0.675244366,276047,276
0.052673305,1.022258037,252012,252
0.194716232,3.16212098,244028,244
0.036559512,1.004156768,918050,918
0.010429783,0.658357143,923003,923
0.337724339,6.411652404,339002,339
0.048115241,1.399582962,13002,13
0.020914235,0.824290644,11027,11
0.136244946,2.196342508,933019,933
0.33191244,6.125718195,338008,338
0.161462912,2.067647074,922016,922
0.077059464,1.874541767,245002,245
0.221484334,2.271421094,297003,297
0.226283988,3.90202667,272009,272
0.08688492,2.665336169,252010,252
0.025144493,1.71557889,339003,339
0.03711133,2.219464092,917014,917
0.01110396,0.549976567,252013,252
0.014500904,0.592280667,244045,244
0.038337011,1.007694794,917012,917
0.086653902,2.590722111,336004,336
0.101788428,4.686302783,933012,933
0.255973865,3.330232265,586002,586
0.010135177,0.439225886,934006,934
0.234036506,3.390377008,579001,579
0.056982735,1.513648861,579002,579
0.074927809,2.966965908,338006,338
0.296308264,4.245937412,244063,244
0.049653603,1.96669141,335009,335
0.011577991,0.508592736,276046,276
0.363140272,4.475797292,244049,244
0.014526964,0.855636567,920047,920
0.010755994,0.979653907,917015,917
0.005966376,0.48449396,917016,917
0.017334734,1.005245584,281001,281
0.08126518,1.288960407,244030,244
0.069755611,2.22193901,922013,922
0.022311188,1.969927668,244033,244
0.022603103,1.036201946,922023,922
0.517510956,4.964676481,280003,280
0.037214388,2.409290198,338007,338
0.048118707,2.256323879,334011,334
1.725000622,8.389212124,187007,187
0.130029045,2.634402712,586006,586
0.023043497,1.11683041,917017,917
0.057251602,1.575957382,245001,245
0.176986168,5.055108421,339004,339
0.009669345,0.429861035,276048,276
0.164439321,2.905182378,13003,13
0.415306501,5.829468319,933017,933
0.036547012,1.008161872,334010,334
0.059989284,1.784526058,252015,252
0.049110938,1.895785058,923008,923
0.084839183,2.589842608,586004,586
0.02942407,1.516294505,338010,338
0.011254444,0.687899401,923009,923
0.046903631,1.242842435,586007,586
0.061140106,1.74476475,276049,276
0.33960859,3.88913701,281002,281
0.043708307,2.150251266,920053,920
0.007420638,0.404431491,934007,934
0.075970598,2.244201149,336006,336
0.211188071,1.854641035,252016,252
0.09960502,2.0831329,245004,245
0.017033789,1.86181894,339005,339
0.020080511,0.933876993,920051,920
0.051139819,1.168070005,917018,917
0.035207726,1.440508599,923006,923
0.033359878,0.879480174,244059,244
0.099403255,1.596647854,938008,938
0.188572633,2.933263098,343001,343
0.019753029,1.567371777,923018,923
0.005998386,0.333367469,339006,339
0.028012001,0.839912591,244051,244
0.023328187,1.067639739,922015,922
0.485646946,5.040703951,338004,338
0.050746024,1.863409086,917013,917
0.0086115,0.617914729,917011,917
0.187626065,6.106075075,340001,340
0.056438762,2.508265348,272010,272
0.234685374,5.396122345,580001,580
0.081125045,3.04044233,336005,336
0.00506823,0.468509853,920045,920
0.065731223,2.483661794,920049,920
0.023122801,1.447698471,13007,13
0.726140727,5.022576422,303002,303
4.484694684,14.32462501,289001,289
0.770402823,6.568275231,13015,13
0.027835352,1.405816762,338011,338
0.047060392,1.285562547,922024,922
0.086651392,5.118211756,923019,923
0.049042643,2.014858616,935002,935
0.01181384,1.03584858,923017,923
0.008936175,0.599688456,922025,922
0.021481122,1.545519375,922028,922
0.033168992,0.906256621,922029,922
0.013263425,0.77532226,923022,923
0.077959073,2.574770165,587003,587
0.047304103,1.381031047,334012,334
0.06140012,1.666096377,13006,13
0.108679037,1.808883876,252014,252
0.140340274,2.946996569,587001,587
0.083721139,2.76535355,922009,922
0.016966017,2.219125213,276050,276
0.020504565,1.378385982,338009,338
0.058541043,3.559193733,920055,920
0.006377904,0.328980423,934008,934
0.062958904,1.864275363,13010,13
0.126779639,2.106533116,13014,13
0.015391187,0.561782972,923007,923
0.137228635,2.649915264,244035,244
0.087172705,1.613550441,303003,303
0.176108911,4.178565264,245003,245
0.144094351,8.174317398,935001,935
0.016202607,0.997828193,920056,920
0.130111494,3.429302001,587002,587
0.005288482,0.98955162,339007,339
0.003783442,0.281009686,920052,920
0.270115111,3.344482693,13004,13
0.117438151,5.937017787,920046,920
0.003055006,0.344395117,923038,923
0.15235563,2.489055531,938010,938
0.044766736,0.91169171,339008,339
0.046651252,1.123933595,922033,922
0.021662427,2.081881313,336007,336
0.017553409,1.349615448,13012,13
0.214294678,3.59165786,336008,336
0.043136241,1.267051375,279011,279
0.064191634,2.48670352,917019,917
0.155986603,5.974429804,340002,340
0.142328709,2.328008786,586005,586
0.133813841,4.713773768,935003,935
0.344528045,5.876613144,9607001,9607
0.009797613,0.453188995,923036,923
0.028700714,1.764350089,938009,938
0.039884291,1.322605266,13008,13
0.023981738,1.003060741,923012,923
0.07946977,3.339372799,923021,923
0.027503867,1.098708171,13013,13
0.38615618,3.256293071,299002,299
0.089096651,2.326023429,337003,337
0.723057471,7.202209912,304001,304
0.005103117,0.419960385,920057,920
0.051913538,1.699811821,336009,336
0.08474197,3.926166197,281003,281
0.148889682,1.982627448,579003,579
0.019031767,0.945979386,244037,244
0.013366152,0.582995531,244036,244
0.097810174,2.663409598,335010,335
0.012650197,0.943577197,934009,934
0.014813215,0.874117769,336010,336
0.127773284,2.771344932,922031,922
0.00799778,0.79891072,920048,920
0.002917958,0.289675852,923016,923
0.079464263,1.742006725,923010,923
0.031454044,0.989819369,917020,917
0.011117656,0.717482594,935004,935
0.052003543,1.418198092,580002,580
0.11833309,2.343399986,586003,586
0.689404275,5.558369244,281004,281
0.017390306,0.734111993,923044,923
0.017978316,1.19883774,587004,587
0.010462538,0.521774412,922040,922
0.005244166,0.529483206,923011,923
0.304141503,6.784883197,580003,580
0.039713203,1.437296465,279012,279
0.037784892,1.131729785,280004,280
0.127888889,3.216367332,934010,934
0.062236486,1.925246551,245005,245
0.023618871,1.218167468,587006,587
0.016287141,0.989506357,922034,922
0.059471411,2.268628473,920058,920
0.101381961,2.929194264,923043,923
0.491604923,7.068997741,581002,581
0.041838823,1.455799738,920050,920
0.095874242,1.464255723,245006,245
0.09461981,3.04878086,920054,920
0.011696381,0.604649055,920061,920
0.015414124,0.919126517,587005,587
0.079582408,2.705926089,340003,340
0.034882659,1.018609528,13019,13
0.008501212,0.521512249,13009,13
0.040040235,1.222066765,923028,923
0.023836155,1.808297908,933020,933
0.025658194,0.821538241,923013,923
0.005477511,0.280934774,917021,917
0.003573609,0.479448064,933021,933
0.032798627,0.948835489,339010,339
0.18326993,2.464941139,280005,280
0.009227241,0.367247299,922041,922
0.019835325,2.083516717,922032,922
0.177378875,2.887862869,244068,244
0.127343346,5.53121096,13011,13
0.018515104,0.720232108,934011,934
0.109555192,2.722966844,341001,341
0.018903854,0.70927948,244038,244
0.248094256,3.817193557,607003,607
0.011018695,0.706283158,923049,923
0.150724396,2.965096071,244057,244
0.009388981,0.66713238,923041,923
3.399423997,12.7344548,299004,299
0.002864911,0.226096705,923058,923
0.411349036,4.415225119,304002,304
0.062257644,1.399758394,276051,276
0.03851823,1.021604436,917022,917
0.010058994,0.472259927,933024,933
0.250236014,4.632195249,252019,252
0.077090799,1.26006698,933022,933
0.105565225,2.39734108,339009,339
0.064506417,1.450536618,938011,938
0.567175371,5.693565416,9607003,9607
0.12282644,1.986332634,9607002,9607
0.383622058,3.366656773,581001,581
0.045083079,1.881448861,923039,923
0.152648608,4.460517594,920062,920
0.111529748,1.413168909,13005,13
0.030444515,1.45777538,342001,342
0.027865581,1.503505612,335011,335
0.045219346,1.230128186,276052,276
0.028940227,0.945180716,13018,13
0.016194709,0.663091124,279013,279
0.336435487,5.672871012,938012,938
0.037096036,2.151221591,579004,579
0.07385839,4.553082792,605001,605
0.131063465,2.245892873,343005,343
0.004423809,0.264817201,343004,343
0.029463071,0.957543787,586014,586
0.01189398,1.482754728,276053,276
0.471647693,7.896798668,342002,342
0.010780991,0.681292463,343002,343
0.011792718,0.575987642,923061,923
0.122056657,4.366891206,606001,606
0.096279694,2.33066073,299006,299
0.138212127,3.215035567,917023,917
0.049957459,1.193529518,336011,336
0.109836515,2.103577185,922037,922
0.010563233,0.474876028,13025,13
0.155879085,3.307490553,13016,13
0.031037843,1.116331217,252018,252
0.024098166,0.928867831,923050,923
0.276911112,4.826516006,340004,340
0.050631535,4.650662954,923033,923
0.16836341,2.637827117,343011,343
0.026288395,0.678857392,917024,917
0.094540966,1.728244197,343003,343
0.287535362,5.318678631,938013,938
0.400088225,6.717050208,606002,606
0.050109979,3.858253278,586010,586
0.022366281,1.476389018,923034,923
0.201064362,9.663708632,935005,935
0.101448538,2.636051597,341002,341
0.428580542,4.247897592,282001,282
0.060702642,1.890956541,579005,579
0.043909683,1.299290257,343010,343
0.106906155,2.841259656,917025,917
0.012968567,0.49591268,923031,923
0.088688276,1.985295685,586012,586
0.022711082,0.816847644,342003,342
0.088441317,2.525373422,252023,252
0.113530918,2.663773561,299005,299
0.10727727,3.91346023,920065,920
0.044836144,1.102499306,922026,922
0.078238624,2.158699295,922030,922
0.016359298,0.607630967,343006,343
0.280903605,3.243594974,282002,282
0.015069858,0.644083418,923046,923
0.165534328,3.201486976,13029,13
0.007356217,0.850302475,282003,282
0.081689,2.808732879,297005,297
0.008687528,0.892341476,922035,922
0.09281146,1.322181925,317001,317
0.018915248,0.90396108,13021,13
0.007227777,0.590294373,922042,922
0.077764281,1.419442335,586009,586
0.018701471,0.708292856,13026,13
0.020227552,0.836834193,13027,13
0.0227885,2.053028564,923066,923
0.020148945,0.699864707,13020,13
0.059273967,3.360310262,920060,920
0.259600295,3.747129593,282004,282
0.208863209,3.645757637,581004,581
0.034278219,1.341054629,586015,586
0.075702721,1.510831631,933026,933
0.310924512,4.659452678,339011,339
0.013010025,0.746313547,922039,922
0.096713732,2.594097203,340005,340
0.017274161,0.971362804,920067,920
0.015182908,0.59014554,343009,343
0.183963717,4.23037346,341003,341
0.974162316,9.367094446,1024001,1024
0.03419734,3.203403638,343007,343
0.527188931,16.28129618,934033,934
0.127293609,2.181553899,252029,252
0.059873847,1.601874757,252017,252
0.027166171,1.060700285,336012,336
0.025816146,1.604901834,252027,252
0.039504833,1.020447883,920063,920
0.005099561,0.285766453,279014,279
0.042232845,1.573375232,922038,922
0.010888253,0.459665655,252021,252
0.035161139,2.210911345,13022,13
0.040175537,1.32334466,343008,343
0.033748886,1.20452532,586008,586
0.024318242,1.3156842,341004,341
0.040109357,1.272205666,920059,920
0.016586943,0.609936687,922027,922
0.048238012,2.603787891,923032,923
0.122443562,4.474877334,923063,923
0.007399055,0.663068368,923069,923
0.037853354,1.816809898,923067,923
0.122430392,4.130436048,343012,343
0.10722428,2.542403041,341005,341
0.017640585,0.571600607,922036,922
0.009893386,0.446142926,923040,923
0.005403105,0.362369289,934013,934
0.022637418,0.685015799,344001,344
0.044713796,1.379573201,923029,923
0.058508142,1.797072892,13023,13
0.06273267,4.088955785,601001,601
0.129024783,2.393064285,933025,933
0.045219552,1.189758579,606003,606
0.014593535,0.875384406,933023,933
0.167899071,5.306429298,283001,283
0.019243157,1.661199482,252022,252
0.039487198,1.864026672,935006,935
0.005105696,0.40452042,934012,934
0.271028163,6.103600286,582002,582
0.918378503,9.496440734,281005,281
0.045621422,3.033260426,605002,605
0.034200351,1.291334445,601002,601
0.095519892,1.931963007,281006,281
0.028584193,2.003834168,244069,244
0.044209966,1.216270696,920073,920
0.15006214,3.475673168,586016,586
0.066980069,2.025554251,923047,923
0.171590993,3.89977315,632001,632
0.04551451,1.256911387,342004,342
0.014657623,0.509867844,606004,606
0.043535427,1.190890202,13028,13
0.111718208,3.401156699,602001,602
0.017583134,0.744845982,13030,13
0.069101106,1.322954456,923072,923
0.390886344,4.786252526,344002,344
0.10171686,1.586852431,581003,581
0.036328249,0.867647353,13024,13
0.113524889,2.431632275,244070,244
0.758945684,12.11302047,605004,605
0.051569253,1.505078104,633001,633
0.010947933,0.739989015,282005,282
0.03758697,3.118082543,345001,345
0.069436872,1.446820715,13017,13
0.390811781,8.077598516,601003,601
0.069784327,1.737451702,343013,343
0.108914413,2.452150238,252030,252
0.082351168,2.008704375,345002,345
0.035075722,1.335184549,341008,341
0.047445999,1.038224052,923014,923
0.007825521,0.54047418,923042,923
0.09626603,1.869669442,586013,586
