1,105.2433539,
2,Dead,
3,69.74335691,
4,67.85840132,
5,72.25663103,
6,98.33185006,
7,96.76105373,
8,Dead,
9,97.075213,
10,94.24777961,
11,33.30088213,16.65044106
12,95.50441667,
13,Dead,
14,26.38937829,54.97787144
15,84.82300165,
16,93.93362034,
17,72.25663103,
18,92.04866475,
19,76.96902001,
20,92.36282402,
21,Dead,
22,108.6991058,
23,82.30972752,
24,86.07963871,
25,83.88052385,
26,116.2389282,
27,91.42034622,
